filename,grade_match,referable_match,max_prob_delta,mean_prob_delta,B_grade,D_grade,B_ref,D_ref
1594ca6c30d3.png,True,True,0.17811794502549344,0.07124718890053237,2,2,True,True
15c24478ac72.png,True,True,4.0253986374527706e-05,1.6108479970393595e-05,0,0,False,False
1638404f385c.png,True,True,0.08907452011301653,0.035629805057789364,4,4,True,True
165c548185f8.png,True,True,2.9403845350781593e-06,1.7253545681915099e-06,0,0,False,False
178412895d5e.png,True,True,0.051997762248641055,0.020799110808989166,0,0,False,False
17eff993386f.png,True,False,0.12626067411819603,0.050504276352800935,1,1,False,True
17f6c7072f61.png,True,True,2.1431968581064886e-05,8.562383904392045e-06,0,0,False,False
184a185e7447.png,True,True,0.002261662421571775,0.0009046614557963578,0,0,False,False
18621b9ca978.png,True,True,0.006286559570015671,0.0025146152671145544,0,0,False,False
18cde9649e90.png,True,True,0.015046880440410693,0.0060187629001982055,0,0,False,False
18ce0cdc473d.png,True,True,0.00038136609449612724,0.00015256232048632294,0,0,False,False
191a711852bd.png,True,True,0.03570140034904201,0.014280567817571092,4,4,True,True
19244004583f.png,True,True,0.04132432456704027,0.016556334072498895,4,4,True,True
194814669fee.png,True,True,0.06111532859999355,0.024450602263480926,2,2,True,True
19b0e3c734f5.png,True,True,6.374842543666048e-05,2.5499248302357768e-05,0,0,False,False
1a1b4b2450ca.png,True,True,0.03191023334316243,0.013530450994804377,2,2,True,True
1ade1e949383.png,True,True,0.08646162339689917,0.03569696505078432,2,2,True,True
1b329a127307.png,True,True,0.019913511823301255,0.007965408195586722,2,2,True,True
1b32e1d775ea.png,True,True,0.08557677543097983,0.034230703760818076,4,4,True,True
1bea04b2bb2d.png,True,True,0.037312800215206554,0.01492513135508578,2,2,True,True
1bf30c84bbad.png,True,True,0.26037219699746705,0.1043780656604946,2,2,True,True
1c4f3aa4df06.png,True,True,0.14456197306224905,0.05782478156477143,2,2,True,True
1c6d119c3d70.png,True,True,0.10047409651363803,0.04026743714683919,2,2,True,True
1d0b93317aa8.png,True,True,0.006174090329968296,0.002469614766592553,0,0,False,False
1d14dd912671.png,True,True,0.09856705261331089,0.039426810214333884,2,2,True,True
1d2472849dce.png,True,True,3.4152325972924835e-05,1.369348475157902e-05,0,0,False,False
1d37f1c8b6d8.png,True,True,5.8493501115974844e-05,2.3400576038104114e-05,0,0,False,False
1df0a4c23c95.png,True,True,0.003774353856287105,0.0015097514294498404,0,0,False,False
1e036f2e7095.png,True,True,7.142585510033772e-05,2.858937830992261e-05,0,0,False,False
1e742358e0b9.png,True,True,0.00010276527662933521,4.1120262207369504e-05,0,0,False,False
1e7ccd4a1c87.png,True,True,5.997799959100991e-05,2.484226903052676e-05,0,0,False,False
1ee355480567.png,True,True,0.009476174622120026,0.003790502625854693,0,0,False,False
1eee55494271.png,True,True,0.005741055832004238,0.002296430175329006,0,0,False,False
1f15ca672675.png,True,True,0.00383309451551761,0.0015332622039481232,0,0,False,False
1f4bf8e28b41.png,True,True,0.0205199357184227,0.008207980404994226,1,1,False,False
2017cd92c63d.png,True,True,0.060613570305200024,0.024788982431961485,4,4,True,True
201f6e10c108.png,True,True,5.117482411176599e-05,2.0444848691214897e-05,0,0,False,False
20f86e068276.png,True,True,9.644371099748472e-05,3.858768110787835e-05,0,0,False,False
211518c46162.png,True,True,0.05341611062864163,0.02162323840880852,4,4,True,True
224bb938e2dd.png,True,True,0.10053596030580492,0.04021437386776918,2,2,True,True
23175b7ef453.png,True,True,0.0657003183052699,0.02628012626272852,2,2,True,True
233d948e2544.png,True,True,0.00056050472638558,0.00022551626432199093,0,0,False,False
236f56771ec6.png,True,True,0.005880956262785397,0.0023523789588124266,2,2,True,True
23d7ca170bdb.png,True,True,0.13725295519599012,0.05534411445500871,2,2,True,True
2463bb04ebc3.png,True,True,0.024863186575139862,0.009945269272040766,2,2,True,True
24b87f744598.png,False,True,0.08235089232785825,0.032940349917756816,3,2,True,True
253e96488cfb.png,True,True,0.0362529958982717,0.01967560669878929,0,0,False,False
259d30f693b6.png,True,True,0.01365727109436099,0.005462910905749218,0,0,False,False
25d069089c5e.png,True,True,0.0722559266677032,0.028902372555192273,3,3,True,True
261c6bd63bff.png,True,True,0.021334633057159838,0.008540543374261654,2,2,True,True
262ad704319c.png,True,True,0.016912404968994932,0.006935112687216413,2,2,True,True
263d8851e33b.png,True,True,0.0049349245559251464,0.001973967798926288,0,0,False,False
26453eb7e989.png,True,True,0.00267073614391522,0.0013914768499933097,2,2,True,True
2665f72e2dd3.png,True,True,0.12087423373521722,0.048349692143669146,3,3,True,True
26fc2358a38d.png,True,True,3.840113670550149e-05,1.539500456696628e-05,0,0,False,False
2735be026d44.png,True,True,0.017620758631618494,0.008621517626177072,2,2,True,True
274f4de2a59d.png,True,True,5.30622551662141e-05,2.122813550201183e-05,0,0,False,False
27e2be850a99.png,True,True,0.025021282049226046,0.010008517907767557,4,4,True,True
27e4c800a449.png,True,True,0.020218735273845434,0.008087507217903422,1,1,False,False
282bc792d23a.png,True,True,0.07309665883860791,0.030373882998471734,2,2,True,True
289a47dcbb82.png,True,True,0.036419193427574714,0.014567665083392634,0,0,False,False
2967e578939f.png,True,True,0.005804686490402555,0.003126895412026687,2,2,True,True
2974c6ad1d58.png,True,True,0.00013551975687742246,5.421541372203907e-05,0,0,False,False
29bc0e721cfe.png,True,True,0.12212674777464047,0.06472304495709953,4,4,True,True
2a7373eeb352.png,True,True,0.00015109807068236503,6.0451611147204344e-05,0,0,False,False
2b2f5a0f880d.png,True,True,0.017282428284428497,0.006912959494705842,0,0,False,False
2cacdb0dffae.png,True,True,1.3143389774428194e-05,5.820637353706673e-06,0,0,False,False
2cbfc6182ba2.png,True,True,0.16729019315007854,0.06691607539447589,4,4,True,True
2d07162a13b1.png,True,True,0.02201755680200415,0.008869850522983492,2,2,True,True
2d558de2cabe.png,True,True,0.02611174085578527,0.010444713688197084,0,0,False,False
2e79041ef722.png,True,True,0.007397651168176367,0.0034610251788646214,2,2,True,True
2fde69f20585.png,True,True,0.08144115945987274,0.0325764690721151,4,4,True,True
302bcdb635ff.png,True,True,0.13194738118328636,0.05821706751139657,2,2,True,True
308f7fce6f0d.png,True,True,0.006864118088063198,0.0028028423100307704,2,2,True,True
31360e44ac64.png,True,True,0.0003958153459083791,0.00016280216905423988,0,0,False,False
31616ff6b53b.png,True,True,0.08613385109503324,0.0344535524200603,2,2,True,True
3178559fbf57.png,True,True,5.9661925750797984e-05,2.3869261385166998e-05,0,0,False,False
31cb39681f6a.png,True,True,0.051825485086959416,0.024937871357627362,2,2,True,True
3206171db5be.png,True,True,0.1322381247266704,0.057230815592325866,2,2,True,True
33b91def2035.png,True,True,0.0029878581449380714,0.0011951471656191756,0,0,False,False
33e8e26a75d4.png,True,True,0.0836244648550567,0.03493674015921501,2,2,True,True
3435fd8675a2.png,True,True,0.003932590268049652,0.0015730403834820343,4,4,True,True
3486f7096276.png,True,True,0.0007705741156561752,0.00030824529611968526,0,0,False,False
35777eb7859d.png,True,True,4.823072661774841e-05,1.9295174109067093e-05,0,0,False,False
3580a545016d.png,True,True,1.1432343158303553e-05,4.921277364052337e-06,0,0,False,False
365f8c01d994.png,True,True,0.008606873775309665,0.0034427444344158078,0,0,False,False
36a1e3c780a0.png,True,True,0.07166227566724279,0.028664918171497456,2,2,True,True
3810040096cb.png,True,True,0.0975139256005021,0.03900557916038845,4,4,True,True
382752f6694a.png,True,True,0.25986707186357283,0.10394683943235568,1,1,False,False
38487e1a5b1f.png,True,True,0.060457851192845635,0.024187477875805215,2,2,True,True
38e0e28d35d3.png,False,True,0.043851492714833684,0.018834783156830587,0,2,False,False
3a122851e526.png,True,True,0.0011512583343467955,0.00046051439028391643,2,2,True,True
3ac3fbfca7d4.png,True,True,0.0744818426297016,0.0297927388537715,2,2,True,True
3ac92ac3d65a.png,True,True,0.0016023431657163911,0.0006409534712083755,0,0,False,False
3af9aaa880e9.png,True,True,1.0017680446283705e-05,3.992489704258435e-06,0,0,False,False
3b018e8b7303.png,True,True,0.01878761873409507,0.007700056953122675,2,2,True,True
3b185ac445d0.png,True,True,0.004984324964405207,0.002201169647309281,3,3,True,True
3b232b394e4f.png,True,True,0.017388309612053177,0.006955320492060016,4,4,True,True
3b9817a39adf.png,True,True,5.0301860626933426e-05,2.0119320436764737e-05,0,0,False,False
3b9c1f42c2f2.png,True,True,0.03608226732499033,0.023616429537243973,2,2,True,True
3bf2deaa5ef0.png,True,True,3.188491724448461e-05,1.2749593683460809e-05,0,0,False,False
3c28fd846b43.png,True,True,1.6612376100971e-05,6.654322237552077e-06,0,0,False,False
3ca12e02dd4e.png,True,True,1.0560083761101957e-05,4.246872371563291e-06,0,0,False,False
3ca8be3b40d6.png,True,True,0.019536059229282254,0.007814414262071858,0,0,False,False
3d2ecffe0386.png,True,True,0.030166722879401142,0.012066715841428174,0,0,False,False
3d3e288d490e.png,True,True,0.06657369594200302,0.026678390022551273,3,3,True,True
3e6bfc4d5c65.png,True,True,0.006776621202352277,0.002804149226017569,2,2,True,True
3ee17aa12e46.png,True,True,0.03482844003030098,0.017401493268058694,1,1,False,False
3f0d3629d69e.png,True,True,0.013516186212137793,0.00540646834685727,0,0,False,False
3f44d749cd0b.png,True,True,0.003688666721278322,0.0014754543812290307,0,0,False,False
3f49f8d100e9.png,True,True,0.013512161414427126,0.005429155710285574,4,4,True,True
3f6bccf21ce8.png,True,True,4.478327728985043e-06,2.508234783456494e-06,0,0,False,False
3f6c627e2ff2.png,True,True,7.894036784084069e-05,3.1557173257898354e-05,0,0,False,False
3f752fcccec0.png,True,True,0.049934194628230566,0.019973673123374957,4,4,True,True
3f8d5c940ba4.png,True,True,0.09925010338550566,0.04340239869313812,2,2,True,True
3fd45879afe6.png,True,True,6.9191900460841e-05,2.7656927742849304e-05,0,0,False,False
3ffa14d60b24.png,True,True,0.03892256878825617,0.015569016828284977,2,2,True,True
40140a925c43.png,True,True,0.10678377254055982,0.044129906552545964,2,2,True,True
40527a5e95dd.png,True,True,0.03320320274389266,0.013281273841608373,2,2,True,True
415d5c5e785f.png,True,True,2.72397232771171e-05,1.1112329521899121e-05,0,0,False,False
42cc993f23a9.png,True,True,0.025094972652360797,0.010202691589176796,2,2,True,True
4360a112db10.png,False,False,0.5734976880748808,0.22939908342559095,1,3,False,True
437cbec4a3f8.png,True,True,0.017816235590570634,0.007126489859012164,2,2,True,True
4384fa687afa.png,False,False,0.14725603969961681,0.05890241946543866,1,2,False,True
44271f3cb18f.png,True,True,0.002870916630246856,0.0011483618155878278,0,0,False,False
4462fba1d2a1.png,True,True,0.12277730396643546,0.05289254569326157,2,2,True,True
44855f666225.png,True,True,0.004757685214172858,0.001903347478220459,2,2,True,True
4489d421e5aa.png,True,True,0.09389141140384039,0.03755655941597893,2,2,True,True
44c869174e3a.png,True,True,0.10380371275557154,0.0415215083270853,2,2,True,True
453d553b0a94.png,True,True,0.0805539240983203,0.03222157258245296,2,2,True,True
454a944eb557.png,True,True,0.003890176314509053,0.0015561029653877805,0,0,False,False
461fa5292fda.png,True,True,8.349165457666174e-06,3.3149750390170578e-06,0,0,False,False
4731e708ede3.png,True,True,0.00728840138272957,0.0029153857149448485,0,0,False,False
475c7ded0f7a.png,True,True,0.06068294609313876,0.026284394865525855,2,2,True,True
47b756014447.png,True,True,0.12344376358908127,0.06257666036382299,2,2,True,True
482088e6be44.png,True,True,0.010789962655410101,0.004315985629688777,0,0,False,False
4860f7813654.png,True,True,0.002803733440852385,0.0011215188400098368,0,0,False,False
4926dea289f8.png,True,True,2.543740947580364e-05,1.2530869416068109e-05,0,0,False,False
49419f8d5cb4.png,True,True,0.034866371253199135,0.013946566346293293,2,2,True,True
495106ae3b68.png,True,True,7.393296339808231e-05,3.0381374722887772e-05,0,0,False,False
496155f71d0a.png,True,True,8.537210136605466e-06,4.106874879638256e-06,0,0,False,False
4aa07d720638.png,True,True,0.12223532788028768,0.049234955864950636,1,1,False,False
4aa3d771c5e4.png,True,True,3.359903929411878e-05,1.3467803505075282e-05,0,0,False,False
4b422b48d0d4.png,True,True,0.03282787250804764,0.013219575598429668,2,2,True,True
4b5ffea77373.png,True,True,0.01948028560276971,0.007792114541423036,2,2,True,True
4b618537d52f.png,True,True,0.03352441323192962,0.013409757297949609,2,2,True,True
4b6895d0cf8d.png,True,True,0.0010564467149948298,0.0004225851901583433,0,0,False,False
4bd941611343.png,True,False,0.25669015196708933,0.10326767214067778,1,1,True,False
4beeca5cc859.png,True,True,5.17811670191267e-06,2.407776225675436e-06,0,0,False,False
4cde86044ad1.png,True,True,2.8609106887178548e-05,1.1447502104690105e-05,0,0,False,False
4d3de40ced3a.png,True,True,4.4058751053399625e-05,1.7646814772337726e-05,0,0,False,False
4da2961e62fe.png,True,True,0.006274195409849637,0.0030723841232660485,1,1,False,False
4dd14c380696.png,True,True,0.012113571100169751,0.004845417206353132,0,0,False,False
4dd4a4bf2421.png,True,True,0.00045055828762929906,0.00018020687138755134,0,0,False,False
4ec7796df40e.png,True,True,0.0058093201106652614,0.002323727686289019,0,0,False,False
4f7755e74a9e.png,True,True,0.08045132498054192,0.03218053539388771,2,2,True,True
4faf4063db8c.png,True,True,3.314999951764541e-05,1.3253894914858088e-05,0,0,False,False
5090917a2676.png,True,True,0.05783164918097761,0.024972842772378705,2,2,True,True
50a2aef380c8.png,True,True,0.07250971252871269,0.03302787126023971,2,2,True,True
51131b48f9d4.png,True,True,0.019135736810472558,0.010649029563283346,2,2,True,True
51405d042000.png,True,True,0.24937618690609487,0.09975046346069298,2,2,True,True
5152bf091152.png,True,True,0.042614917365475624,0.024655605597605833,4,4,True,True
519c6e8f78dc.png,True,True,0.009390288322683848,0.003756136569776543,0,0,False,False
51d780864365.png,False,True,0.10551659509659822,0.04221333279397586,4,3,True,True
51da6aebba8f.png,True,True,0.01160900707077317,0.004643602447594807,4,4,True,True
524f240e0c90.png,True,True,0.08188242727253559,0.03533667962248241,2,2,True,True
525acfea47e8.png,True,True,0.04401947034880682,0.017607794597662728,2,2,True,True
5288f7441f64.png,True,True,0.0028684101076065227,0.0011473682921791797,0,0,False,False
531b39880c32.png,True,False,0.11376193902831377,0.045504771443656986,1,1,True,False
5321ab64f9ea.png,True,True,1.1008524304356726e-05,4.4236630773320135e-06,0,0,False,False
537e50fdf22e.png,True,True,0.0024023693387891314,0.0009609619003045057,3,3,True,True
53ddae6a619e.png,True,True,0.011056287763989814,0.0044225017123769765,0,0,False,False
54038e56131d.png,True,True,8.602119998979418e-05,3.443738300992078e-05,0,0,False,False
540e4973829e.png,True,True,0.008858284781227299,0.00354328039206321,0,0,False,False
541db13517e2.png,True,True,0.17553902444377933,0.0714902293261864,3,3,True,True
542964865b1e.png,True,True,1.2090741098536029e-05,4.84950666896794e-06,0,0,False,False
545df1bbcd61.png,True,True,0.00022473724078919677,8.990103431350311e-05,0,0,False,False
54bbe3da103e.png,True,True,0.002641218203834353,0.0010564915947214267,2,2,True,True
568455854a11.png,True,True,0.00261524067096075,0.0010461215662522553,0,0,False,False
57a5f1015504.png,True,True,0.04814008320630747,0.019256042652501176,2,2,True,True
5814cbd2e9bf.png,True,True,8.549312771077844e-05,3.4197979771484326e-05,0,0,False,False
58529a8638d0.png,True,True,0.06458693400570203,0.02583476265392003,2,2,True,True
58ccba7eec9c.png,True,True,0.048598055936761864,0.019439208265167762,2,2,True,True
58eb3809f456.png,True,True,0.005590010763662168,0.0022359929729790042,0,0,False,False
599b89048034.png,True,True,0.06977524131421216,0.028436513679139474,2,2,True,True
5a0fe0ee4301.png,True,True,0.0001401740458062406,5.605568340845856e-05,0,0,False,False
5b068765e846.png,False,True,0.17006597730781292,0.06824262675505224,1,0,False,False
5b2648ad455e.png,True,True,0.01133211301725412,0.0045328341969225455,0,0,False,False
5b804948e35f.png,True,True,0.028444581545109093,0.011377824911349334,0,0,False,False
5b994ff78547.png,True,True,4.437438955950945e-06,1.8513656372593394e-06,0,0,False,False
5ce5eeaf757a.png,True,True,0.013060557327709721,0.00522424420471066,0,0,False,False
5d6239c0fd39.png,True,True,9.768473927573851e-05,3.905399014545766e-05,0,0,False,False
5e505e25cd3e.png,True,True,0.06293851076817958,0.02517542089354479,0,0,False,False
5e7630f8438e.png,True,True,0.08725717801380772,0.034902880230620915,2,2,True,True
5efa24b03d5e.png,True,True,0.21036065483943514,0.09011606418369407,0,0,False,False
5f51192841f7.png,True,True,1.8967975605743703e-05,7.590347098417538e-06,0,0,False,False
5f6db235c04d.png,True,True,5.225429061928022e-05,2.0886974429992305e-05,0,0,False,False
5fcff7280019.png,True,True,0.00012135365999799141,4.853044092342571e-05,0,0,False,False
606daaf0bfc7.png,True,True,0.04587920269286805,0.018351686790229114,0,0,False,False
60edda7b4871.png,True,True,0.024910044023811473,0.009964023537611067,0,0,False,False
60eeae3ba23d.png,True,True,0.026003679918798817,0.010482590691503087,2,2,True,True
6107a2e9f60e.png,True,True,8.444245925920413e-05,3.400885570151731e-05,0,0,False,False
6110ecb3bb1c.png,True,True,0.00010158030444407107,4.060555361838707e-05,0,0,False,False
6155cf375354.png,True,True,9.528860485663593e-06,3.819740378567679e-06,0,0,False,False
61ac9b0dc6b9.png,True,True,0.1800286877961848,0.0720114699729167,2,2,True,True
61bbc11fe503.png,True,True,0.01909856184274883,0.00828023820694605,4,4,True,True
633fe9dbaf39.png,True,True,7.437259242960652e-05,2.9713376230331698e-05,0,0,False,False
6377e23928f6.png,True,True,0.11628873819517277,0.04753287341256422,2,2,True,True
63b4d030b016.png,True,True,0.0719114516683225,0.028764565300506507,2,2,True,True
63c7b0265775.png,True,True,0.000239973734391552,9.82897558285623e-05,0,0,False,False
6531070bf03c.png,True,True,0.17802674309516,0.0712107023122486,2,2,True,True
65c958379680.png,False,True,0.19806707589325606,0.07922682774009497,4,2,True,True
6653ad026901.png,True,True,3.122061395344211e-05,1.2519548479103887e-05,0,0,False,False
668e853258cd.png,True,True,0.0012133189856417918,0.00048533059777198866,2,2,True,True
66b88a4bc474.png,True,True,0.005723109367979373,0.00228923767267659,0,0,False,False
6733544ae7a6.png,True,True,0.010532252871409555,0.004486622098269767,2,2,True,True
67d8f94f04e0.png,True,True,0.017883385425330522,0.0071533595852636455,0,0,False,False
67ed8cc78b97.png,True,True,0.007743066369538587,0.0030972153235594335,0,0,False,False
6810410187a0.png,True,True,0.06215013323587798,0.024860062398029355,2,2,True,True
687759336b0d.png,True,True,0.03867331791352058,0.015469338771015367,2,2,True,True
69c4cbb630de.png,True,True,0.003923951490479749,0.0015695803359854366,0,0,False,False
69df7ade0575.png,True,True,0.024343605384296585,0.009923933105858743,2,2,True,True
69f43381317b.png,True,True,0.017897184707477254,0.007158884073697124,0,0,False,False
69fff98cb32a.png,True,True,0.025410441664227457,0.010164184407309864,4,4,True,True
6a57a3db3eff.png,True,True,1.1903968351156813e-05,4.7522770250637665e-06,0,0,False,False
6b7cf869622a.png,True,True,0.06445625349421635,0.026275262308908233,2,2,True,True
6b869f37cdf3.png,True,True,0.13100735872916736,0.05240292640189771,2,2,True,True
6b91e99c9408.png,True,True,0.005951518898331787,0.0023805866589625417,0,0,False,False
6c3745a222da.png,True,True,0.00017821585990507316,7.279426525888123e-05,4,4,True,True
6c6efb6b1358.png,False,False,0.12708382035068028,0.05083353075961685,1,2,False,True
6c9c902a97de.png,True,True,0.00010861004705264854,4.342360721340032e-05,0,0,False,False
6cb98da77e3e.png,True,True,0.15799943073304223,0.06462054540107039,2,2,True,True
6cd606dc52e9.png,False,False,0.16836387827377025,0.06734554094272369,1,2,False,True
6cfb7b44ef6f.png,True,True,0.0817438335843921,0.04630377076063387,4,4,True,True
6d454444f17c.png,True,True,0.045012251243735535,0.020344027783523837,2,2,True,True
6d4f6c9a8406.png,True,True,2.044131638134772e-05,8.184908364745598e-06,0,0,False,False
6d9effbcde78.png,True,True,0.0016403344357607264,0.0006561155291129929,0,0,False,False
6e68e742f5bc.png,True,True,0.18441757999820674,0.08625010604447544,2,2,True,True
6f3b62e5b7f5.png,True,True,0.00023207734658337031,9.285142009026959e-05,0,0,False,False
6f4e0538d1e4.png,True,True,0.01955482524707841,0.013770142093793288,2,2,True,True
6fe67fd7f5d1.png,True,True,2.403475834297905e-06,1.1954616877690067e-06,0,0,False,False
702de9dcde32.png,True,True,0.031285492148358574,0.012738820759987604,4,4,True,True
705f508d1e42.png,True,True,2.307599650730463e-05,9.258009770682337e-06,0,0,False,False
709784f7fcc2.png,True,True,0.08330560970715072,0.037213709823009776,2,2,True,True
7102f29e052e.png,True,True,0.09770776157500227,0.0390830948984076,4,4,True,True
7116128c65ab.png,True,False,0.35980504832602084,0.14868670631970074,1,1,False,True
711d1480d2e3.png,True,True,0.032090976367626034,0.012836395542722945,2,2,True,True
7179f85bfd6f.png,True,True,7.853771398691478e-05,3.1416245655277884e-05,0,0,False,False
72595230840c.png,True,True,0.03324877438801477,0.013299496994631444,3,3,True,True
735836b1ffa6.png,False,False,0.09693078112451545,0.04825724278726788,4,1,True,False
73881f55a3ec.png,True,True,0.1613369173343091,0.06453475030961567,1,1,False,False
73ba798fee25.png,True,True,2.2054143959837624e-05,8.82998891922875e-06,0,0,False,False
73e83a07a16d.png,True,True,0.013758613691133514,0.005503464781024108,2,2,True,True
74211a2b6dcf.png,True,True,0.0021221886452642558,0.000848891926508138,0,0,False,False
74eee788edee.png,True,True,0.13377886249091037,0.0535115415068149,2,2,True,True
7526cf435753.png,True,True,0.0016991736686641223,0.0006796611021152872,0,0,False,False
75369248dba0.png,True,True,3.3258542641693718e-06,1.5263283325645826e-06,0,0,False,False
75a071608ea6.png,True,True,4.191128930497445e-05,1.6748320167963362e-05,0,0,False,False
75a7bc945b7d.png,True,True,0.05320857204720719,0.021283423242588972,2,2,True,True
76cb010f7aa0.png,True,True,0.0049698790833526685,0.0019879211896430484,0,0,False,False
76f3473df8a6.png,True,True,0.0038738088012508776,0.0015495238590142798,0,0,False,False
76fe19ff64fb.png,True,True,0.15218433582455193,0.060873718124808,2,2,True,True
77a1f1398fdb.png,True,True,3.0344958997693885e-05,1.2198784978647051e-05,0,0,False,False
77a9538b8362.png,True,True,0.04472595804183599,0.01789040601085439,1,1,False,False
77e7c7a160c8.png,True,True,0.08294196342562626,0.03470673696821388,2,2,True,True
780be525036d.png,True,True,4.654535935024034e-06,1.8649005169288626e-06,0,0,False,False
7831ce1d895e.png,True,True,2.8393017622585504e-06,1.1272313903937656e-06,0,0,False,False
784d6d302f98.png,True,True,6.695656777888637e-05,2.6776948954261127e-05,0,0,False,False
7877be80901c.png,True,True,0.10080659653727275,0.04032264440438856,2,2,True,True
788ddb0b70b7.png,True,True,0.018473934116315288,0.007389923924472722,3,3,True,True
7a42443ed106.png,True,True,3.9354733943564035e-05,1.5743527757554463e-05,0,0,False,False
7a6e384a0846.png,True,True,0.049471087107687106,0.01978843934252706,2,2,True,True
7ad0c4975890.png,False,True,0.23835205238583512,0.0956890908601528,1,0,False,False
7b211d8bd249.png,True,True,0.012505926364797262,0.005788390892264329,4,4,True,True
7b29e3783919.png,True,True,0.04410843852098234,0.01764337434071439,3,3,True,True
7c3747c0b2c3.png,True,True,0.0187794405433096,0.007511795652861798,0,0,False,False
7c90ab025331.png,False,True,0.2037581873908802,0.13993627306529804,4,2,True,True
7d0a871c45db.png,True,True,3.754080973861207e-05,1.5016350270778368e-05,0,0,False,False
7d8f67cadc29.png,False,False,0.3648704894473551,0.15365207808232556,2,1,True,False
7ddcfcea7369.png,True,True,0.024052249792776648,0.009620888835827195,0,0,False,False
7f2cce721e19.png,True,True,4.534556848678761e-06,3.31762821703553e-06,0,0,False,False
7f43becd3e83.png,True,True,0.0002650688696640424,0.00010601628995825273,0,0,False,False
7fe7309d0b4f.png,True,True,5.5642292824953365e-05,2.2282401899176246e-05,0,0,False,False
807135cbc438.png,True,True,0.002393903248845669,0.0015072970714482068,2,2,True,True
80964d8e0863.png,True,True,0.2148556330045821,0.08599451798851035,2,2,True,True
